customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_000315,Female,0,Yes,Yes,69,No,No,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,111.42087896808118,1134.173857407568,No
CUST_000316,Male,0,No,Yes,6,Yes,No,DSL,No internet service,Yes,No,Yes,No,No internet service,Two year,Yes,Credit card,70.60053347669376,2219.168541776033,Yes
CUST_000317,Male,0,No,No,38,Yes,No,No,No internet service,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,74.37014196449175,2151.165409792384,No
CUST_000318,Male,0,Yes,No,62,Yes,Yes,DSL,No,No internet service,No,No,No,No internet service,One year,Yes,Bank transfer,67.16528013283886,317.04761188526277,No
CUST_000319,Female,0,No,Yes,62,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No internet service,No,Month-to-month,No,Electronic check,46.89043045614814,2986.394752273927,No
CUST_000320,Female,1,No,Yes,46,No,No,No,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,25.602913324891368,2793.4528536808575,No
CUST_000321,Male,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Bank transfer,60.86576822098361,482.7110897024729,No
CUST_000322,Female,0,Yes,No,3,Yes,No,No,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Credit card,25.25914712406785,4721.498957056153,No
CUST_000323,Female,0,No,No,6,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No internet service,One year,Yes,Electronic check,75.04924694659178,586.9756168592146,No
CUST_000324,Female,0,Yes,No,8,Yes,No,No,No internet service,No,No,Yes,No internet service,No,One year,Yes,Electronic check,50.72936432422931,4288.687341062947,No
CUST_000325,Female,1,No,Yes,44,No,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card,73.36024015254279,101.51768638352911,No
CUST_000326,Male,0,Yes,Yes,33,Yes,Yes,DSL,No,No internet service,No internet service,No,Yes,No,Month-to-month,No,Electronic check,33.429696439518665,4423.1773657223775,No
CUST_000327,Male,0,Yes,No,50,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,113.26299657393596,196.62668780113154,Yes
CUST_000328,Female,0,No,Yes,11,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,109.45212435499349,3813.2789562713683,Yes
CUST_000329,Female,0,No,No,28,Yes,No,DSL,Yes,No,No internet service,Yes,Yes,Yes,One year,No,Bank transfer,38.99965092022845,1872.2849753712394,Yes
CUST_000330,Male,0,Yes,Yes,70,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,54.34442832940099,3717.2623206679673,No
CUST_000331,Male,0,No,Yes,41,Yes,Yes,DSL,No internet service,No,No,No internet service,No internet service,Yes,One year,Yes,Mailed check,81.34927718519796,2068.5515065823947,No
CUST_000332,Female,0,No,Yes,16,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,29.568620730590627,447.4488194260245,No
CUST_000333,Male,0,No,Yes,68,No,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No,No,Two year,Yes,Mailed check,55.456782111615084,3860.782807437284,No
CUST_000334,Female,0,Yes,No,48,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,No,Two year,No,Bank transfer,45.11122868190061,449.13815807468836,No
CUST_000335,Female,0,Yes,Yes,56,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No internet service,No,One year,No,Electronic check,111.55167287166967,4618.390136209968,No
CUST_000336,Male,1,No,No,64,No,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No,No,Two year,Yes,Mailed check,105.25106362892052,349.77277537914074,No
CUST_000337,Male,0,No,No,59,Yes,No phone service,DSL,No,Yes,No,No internet service,No,Yes,Two year,Yes,Electronic check,77.98327412668638,2448.693861080426,Yes
CUST_000338,Female,0,No,No,62,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,No internet service,Two year,No,Electronic check,72.03463368715742,3642.8687111688987,Yes
CUST_000339,Female,0,Yes,Yes,11,Yes,No,DSL,No internet service,No internet service,No,Yes,Yes,Yes,One year,No,Credit card,113.07257945453972,2026.9076774809848,No
CUST_000340,Male,0,Yes,No,18,Yes,Yes,No,No internet service,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Mailed check,113.24277829788153,1164.44402550293,No
CUST_000341,Female,0,No,No,19,Yes,Yes,No,No,No,Yes,Yes,No,No internet service,Month-to-month,No,Bank transfer,116.93301253516604,3819.5457108405326,No
CUST_000342,Male,0,No,No,55,No,Yes,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,32.537888410818766,3943.0440534647596,Yes
CUST_000343,Female,1,No,Yes,26,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No internet service,No,One year,Yes,Mailed check,36.05578107631702,4621.2054213763995,Yes
CUST_000344,Male,0,No,Yes,6,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,87.67366986798866,1943.2090411122808,No
CUST_000345,Male,0,No,No,4,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No,No,Month-to-month,No,Credit card,74.14344766098449,2580.6334990369014,No
CUST_000346,Male,0,No,Yes,29,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,21.846590489323596,1879.3293699457531,No
CUST_000347,Female,1,Yes,No,59,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,26.197503598951936,1359.7009270717042,No
CUST_000348,Female,0,No,No,17,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No internet service,One year,No,Credit card,108.80803822588051,3780.061511534282,No
CUST_000349,Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No internet service,Yes,No,Yes,No internet service,Two year,No,Bank transfer,106.88707955393863,1764.2940405830816,No
CUST_000350,Female,0,No,No,66,Yes,No,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,One year,Yes,Credit card,55.72709219960451,2197.9322657625253,No
CUST_000351,Male,0,No,Yes,34,No,No,No,Yes,No internet service,No,Yes,Yes,No,One year,Yes,Electronic check,109.10506169305347,2078.0009223577363,No
CUST_000352,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,No,One year,Yes,Bank transfer,79.36750743979019,3592.0400056690546,No
CUST_000353,Female,1,Yes,No,13,Yes,Yes,No,No,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,100.59056470189019,4597.198567942331,No
CUST_000354,Female,0,Yes,Yes,8,Yes,No phone service,No,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,No,Credit card,62.74310711602143,3367.104700406149,No
CUST_000355,Male,0,Yes,Yes,65,Yes,Yes,DSL,No,No,No,Yes,No,No internet service,Two year,Yes,Bank transfer,31.339832734490873,2410.7547208617398,Yes
CUST_000356,Female,0,No,No,43,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,Yes,Month-to-month,No,Electronic check,63.372706264601625,3918.105062220529,No
CUST_000357,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,65.7299797996898,3240.7594881984737,No
CUST_000358,Male,0,No,Yes,59,Yes,Yes,No,Yes,No internet service,Yes,No,No internet service,Yes,One year,No,Credit card,75.0944193840603,396.9907498772861,Yes
CUST_000359,Male,0,Yes,Yes,44,Yes,Yes,No,No internet service,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,30.5582712904428,568.751573452324,No
CUST_000360,Female,0,No,No,9,Yes,No phone service,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,119.14018630496115,285.79302596080333,Yes
CUST_000361,Male,0,No,Yes,37,Yes,Yes,DSL,Yes,Yes,No internet service,No,No,No,Month-to-month,No,Credit card,44.413682080690634,2338.3999984109673,No
CUST_000362,Male,0,No,Yes,36,No,No,Fiber optic,No,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,No,Credit card,39.85524035370929,4146.681828260927,No
CUST_000363,Female,0,No,Yes,28,Yes,No,DSL,No,Yes,Yes,No,No,No internet service,Month-to-month,No,Electronic check,72.68029188559365,1634.1075298216251,Yes
CUST_000364,Male,0,No,Yes,42,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,73.72081793948885,1982.3848971531602,No
CUST_000365,Male,0,No,Yes,43,Yes,No phone service,No,Yes,Yes,No internet service,Yes,Yes,No,One year,Yes,Bank transfer,63.982073783324424,4556.437831002664,No
CUST_000366,Female,0,Yes,Yes,42,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,No internet service,No,Two year,Yes,Mailed check,97.18921463252545,4200.826882051609,No
CUST_000367,Female,0,No,Yes,66,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer,71.66544007286026,3358.735750674544,No
CUST_000368,Male,1,Yes,No,55,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,80.9695455144984,1407.3385322520314,No
CUST_000369,Male,1,Yes,No,48,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No,No internet service,Month-to-month,No,Credit card,92.37463854077856,673.5032651733732,No
CUST_000370,Female,0,No,No,22,Yes,No phone service,DSL,Yes,Yes,No,No,No internet service,No,Month-to-month,Yes,Mailed check,22.502510156386663,178.6882311325572,No
CUST_000371,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,77.06441825450449,624.3522957616623,Yes
CUST_000372,Female,0,No,No,67,Yes,No phone service,No,Yes,Yes,No internet service,Yes,No,Yes,One year,Yes,Bank transfer,108.41944712283693,1533.7225737573197,No
CUST_000373,Female,0,Yes,Yes,13,Yes,No,No,Yes,No,No,No internet service,No internet service,No,Month-to-month,No,Credit card,21.73887429254339,2803.7713115395286,Yes
CUST_000374,Male,0,No,Yes,45,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,Yes,Yes,One year,Yes,Credit card,60.51821038009611,413.60040548669576,No
CUST_000375,Female,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,Yes,No internet service,No internet service,No,One year,No,Electronic check,112.622745020583,767.5161137604001,No
CUST_000376,Female,0,No,Yes,9,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,No internet service,No internet service,One year,Yes,Bank transfer,55.31544022825378,987.2954413089111,Yes
CUST_000377,Male,0,No,No,54,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No,Yes,One year,No,Credit card,65.87288242002408,3196.7122556182003,No
CUST_000378,Female,0,No,Yes,27,Yes,Yes,DSL,Yes,No,Yes,No internet service,No,Yes,Two year,No,Bank transfer,118.15413930443128,3117.3700150026098,Yes
CUST_000379,Male,0,No,Yes,34,Yes,No,DSL,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,No,Mailed check,39.93238589505738,2798.752059223549,No
CUST_000380,Female,0,Yes,No,1,Yes,Yes,No,No,No internet service,Yes,Yes,No,Yes,Month-to-month,No,Credit card,26.525518912500594,1327.456981010104,No
CUST_000381,Female,0,No,Yes,32,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No,Yes,One year,No,Mailed check,105.94225908613043,1918.486486971787,No
CUST_000382,Female,0,Yes,Yes,71,No,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,One year,No,Credit card,106.84653412123686,573.7796100549408,No
CUST_000383,Male,0,Yes,No,67,Yes,Yes,DSL,No internet service,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,67.20778346800131,1209.6569584144688,No
CUST_000384,Male,0,Yes,Yes,20,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,71.42071744772863,4498.755609715644,No
CUST_000385,Female,0,No,Yes,35,Yes,Yes,DSL,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Credit card,103.58063696178361,4900.4895575355595,No
CUST_000386,Male,0,Yes,Yes,17,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,93.8559498115795,3273.531969637444,No
CUST_000387,Male,0,Yes,Yes,18,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,Yes,Month-to-month,No,Bank transfer,46.51490022170107,4592.4341309147585,No
CUST_000388,Male,0,Yes,Yes,45,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No internet service,No,Two year,No,Mailed check,21.689335507151846,3249.435311966983,No
CUST_000389,Male,0,No,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No,No internet service,No internet service,One year,No,Mailed check,67.97001625335457,262.6627819168024,No
CUST_000390,Male,0,No,No,68,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,105.89123260956414,4984.136666433405,No
CUST_000391,Male,1,Yes,No,65,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,Yes,One year,No,Credit card,109.58346766901622,584.866278264021,No
CUST_000392,Female,1,No,No,1,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,No,Two year,Yes,Credit card,115.62261970761539,3444.9448270807975,No
CUST_000393,Female,0,No,No,58,Yes,No,Fiber optic,No,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,107.95632376127813,1338.8973950664713,Yes
CUST_000394,Male,0,Yes,No,26,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,78.00435552980983,2020.7074532441047,No
CUST_000395,Female,0,Yes,Yes,20,Yes,No,DSL,No internet service,No internet service,No,No,No internet service,No internet service,One year,Yes,Electronic check,64.46055992361009,3265.077505524597,No
CUST_000396,Female,0,No,No,10,Yes,Yes,No,No internet service,No,No,No internet service,Yes,No internet service,One year,Yes,Credit card,97.48498465340991,2238.7880116077645,No
CUST_000397,Female,1,Yes,No,59,Yes,No phone service,DSL,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,No,Electronic check,93.98216343655965,1327.6756887625284,No
CUST_000398,Female,0,No,Yes,41,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Electronic check,73.81434300814544,1738.7863157037912,No
CUST_000399,Male,0,No,Yes,5,Yes,No,No,No internet service,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,28.732737255846914,1773.585772923564,No
CUST_000400,Female,0,No,No,65,No,Yes,DSL,No,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,112.60813467869188,4800.687132090247,No
CUST_000401,Female,0,No,Yes,17,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,65.56025375016621,4013.20377802491,No
CUST_000402,Male,0,No,No,22,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card,56.33337819162643,2346.8889802490603,Yes
CUST_000403,Male,0,No,Yes,41,Yes,Yes,No,No,No,Yes,Yes,No internet service,No internet service,One year,Yes,Credit card,82.95673951687718,1079.1225096726841,No
CUST_000404,Female,0,Yes,No,68,Yes,Yes,No,No,No internet service,No internet service,Yes,Yes,Yes,Two year,No,Credit card,87.3837961166977,4073.978940287014,No
CUST_000405,Female,1,Yes,Yes,69,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,No,Month-to-month,No,Electronic check,41.06879170303014,870.1941108810302,No
CUST_000406,Female,1,No,Yes,11,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No internet service,Two year,No,Mailed check,103.69388448099562,1131.2648639958168,Yes
CUST_000407,Female,0,No,No,56,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No,Yes,Two year,Yes,Bank transfer,48.99370936623778,1893.4656200167406,Yes
CUST_000408,Female,0,No,No,51,Yes,No,No,No,Yes,No,No internet service,No,No,Month-to-month,Yes,Credit card,38.66839259143167,4413.706159674752,Yes
CUST_000409,Female,0,Yes,No,21,Yes,Yes,No,Yes,Yes,Yes,No,No internet service,Yes,One year,Yes,Credit card,60.63998528544974,745.7546763071402,Yes
CUST_000410,Male,0,No,No,26,Yes,No,DSL,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Credit card,93.05600808974653,698.9475449871778,No
CUST_000411,Female,0,Yes,No,19,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,No,Yes,One year,No,Mailed check,116.54581784398034,2520.4774426958033,No
CUST_000412,Female,0,No,Yes,60,No,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Bank transfer,100.92812643714332,1454.4116513590059,No
CUST_000413,Male,0,No,No,71,Yes,No phone service,DSL,Yes,No internet service,No,Yes,Yes,No,One year,No,Bank transfer,114.03483776701917,2886.7669140759835,No
CUST_000414,Male,0,Yes,No,47,No,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,34.06058040765268,2313.0197549477953,No
CUST_000415,Male,0,Yes,Yes,71,Yes,No phone service,DSL,No,Yes,No internet service,No,No internet service,No internet service,Two year,Yes,Electronic check,27.11767988636768,2231.2996211209625,No
CUST_000416,Male,0,No,Yes,26,No,No,DSL,No internet service,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Credit card,75.77047619066713,648.667555386267,No
CUST_000417,Female,1,No,No,40,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,49.029748304403434,791.1434822242168,No
CUST_000418,Female,0,No,Yes,5,Yes,No phone service,No,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,102.80549729692729,4123.285029489565,No
CUST_000419,Female,0,Yes,Yes,21,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,87.19878714023261,4440.825414101548,No
CUST_000420,Female,1,Yes,No,4,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card,117.07281639857945,1249.9493111377262,Yes
CUST_000421,Female,0,Yes,Yes,23,Yes,Yes,DSL,No internet service,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,45.479235573130424,655.9564574713684,No
CUST_000422,Female,1,Yes,Yes,15,Yes,No phone service,No,Yes,Yes,No,No internet service,No internet service,No internet service,One year,No,Mailed check,68.57841143552324,361.74169247910197,No
CUST_000423,Male,0,Yes,No,8,Yes,Yes,No,Yes,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,70.12404774253532,3080.6583073352945,No
CUST_000424,Female,0,Yes,No,41,Yes,No,DSL,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card,43.91767948573762,3605.230741251007,No
CUST_000425,Male,0,No,Yes,19,Yes,No,DSL,No,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,79.00933994880077,1926.768947095707,No
CUST_000426,Male,0,No,Yes,46,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card,64.32859860792395,3430.4117507041337,Yes
CUST_000427,Female,0,Yes,No,28,Yes,No phone service,DSL,Yes,Yes,No,No,No internet service,No,One year,No,Credit card,64.67215559898736,3593.4981962416778,No
CUST_000428,Male,0,No,Yes,68,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,Two year,Yes,Credit card,56.27366479724836,4683.177178844836,Yes
CUST_000429,Female,0,No,Yes,15,Yes,No phone service,No,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,21.692935242553506,417.8808253920255,No
CUST_000430,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,One year,Yes,Bank transfer,72.20952369147889,1042.229443832291,No
CUST_000431,Female,1,No,No,1,Yes,Yes,No,No,No,Yes,No internet service,No,No internet service,Month-to-month,Yes,Credit card,53.524783570033115,435.77733922524186,Yes
CUST_000432,Male,1,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,Yes,No internet service,One year,Yes,Mailed check,20.131986898432967,4353.170273346942,No
CUST_000433,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,50.794370766193204,3983.6770841644857,Yes
CUST_000434,Female,0,No,No,27,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Electronic check,47.862833308975695,2915.7461460470113,Yes
CUST_000435,Female,0,Yes,Yes,40,Yes,No,DSL,Yes,No,No internet service,No,No internet service,No internet service,Two year,Yes,Mailed check,59.34481532236358,509.9507092507975,No
CUST_000436,Female,0,Yes,Yes,63,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,33.18519896433969,1439.2305574032262,Yes
CUST_000437,Female,1,Yes,No,61,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,One year,No,Mailed check,70.76838246350844,1558.8272554867328,No
CUST_000438,Male,0,Yes,No,36,Yes,Yes,DSL,Yes,No,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer,89.244035251813,2847.6416604755436,Yes
CUST_000439,Male,0,Yes,No,24,Yes,Yes,DSL,No internet service,No,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,83.01855690545725,1364.4150807799058,Yes
CUST_000440,Male,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Mailed check,100.37549475691907,457.5033331734787,No
CUST_000441,Female,0,Yes,Yes,4,Yes,No,No,No internet service,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,65.20082879870812,3680.735279081167,No
CUST_000442,Male,0,Yes,Yes,67,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card,71.90917303397282,1565.4930371115154,Yes
CUST_000443,Female,1,No,No,34,Yes,No,No,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Bank transfer,101.04019408589834,2316.633467414173,No
CUST_000444,Female,0,No,No,57,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,62.77011708192385,725.5665114132962,No
CUST_000445,Male,0,No,Yes,49,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,90.1599349899597,4032.48668663344,No
CUST_000446,Male,0,Yes,No,53,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,One year,Yes,Credit card,63.46023687179918,2871.106196927882,Yes
CUST_000447,Female,1,Yes,Yes,23,No,Yes,No,No,No internet service,No,No internet service,No,No,Two year,No,Credit card,61.773619451156264,4517.769568428328,No
CUST_000448,Male,1,No,No,69,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,96.02056245291602,2527.8106590201332,No
CUST_000449,Female,0,No,Yes,53,No,Yes,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,37.48369154662112,4712.98579190761,Yes
CUST_000450,Female,0,No,No,62,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,53.858597194157355,4470.154201468497,No
CUST_000451,Female,0,Yes,No,41,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No internet service,Yes,Two year,Yes,Mailed check,42.41722767469018,2924.6532966502464,No
CUST_000452,Female,0,No,Yes,57,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,No,No,One year,No,Bank transfer,55.91099429675971,4676.07784693433,No
CUST_000453,Female,1,No,No,60,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.0374822366024,1683.1348617433061,No
CUST_000454,Male,0,Yes,Yes,54,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,77.94056310866546,1891.6465972506355,No
CUST_000455,Male,0,No,Yes,70,Yes,Yes,No,No internet service,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,99.81708026178453,322.841961399581,No
CUST_000456,Female,0,Yes,Yes,57,Yes,Yes,DSL,Yes,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,98.66130612179019,2987.08444314288,No
CUST_000457,Female,0,Yes,Yes,10,No,No phone service,DSL,No,No internet service,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer,56.450096454879244,3637.4274526517734,No
CUST_000458,Male,0,Yes,Yes,40,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,No internet service,Two year,No,Electronic check,118.87604058942617,3890.2440321863055,No
CUST_000459,Male,0,No,No,7,Yes,No,DSL,No,Yes,No,No,No internet service,No,Month-to-month,No,Mailed check,79.38543647058007,834.0998016259063,No
CUST_000460,Female,0,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,One year,No,Mailed check,59.94003017782948,2276.3794543312515,No
CUST_000461,Male,0,Yes,Yes,61,Yes,No phone service,DSL,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,103.55392792414254,966.6297392601866,No
CUST_000462,Female,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,92.98740126426408,3344.4240093858193,Yes
CUST_000463,Male,0,No,Yes,51,Yes,No,No,No internet service,No internet service,Yes,Yes,No internet service,No internet service,Two year,Yes,Bank transfer,94.92753368241044,873.9372248666638,No
CUST_000464,Female,0,No,No,47,No,Yes,No,No internet service,Yes,No internet service,No,No internet service,No internet service,One year,Yes,Credit card,39.61393497338716,4530.402051384767,No
CUST_000465,Male,0,No,No,68,Yes,No,Fiber optic,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Bank transfer,66.83243073685551,1230.1097637409255,No
CUST_000466,Female,0,Yes,No,38,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,106.18281308246027,1527.8711048123996,No
CUST_000467,Male,0,No,No,36,Yes,Yes,DSL,No internet service,No,Yes,Yes,No internet service,No,Two year,No,Bank transfer,70.40380076287573,4269.440978539898,No
CUST_000468,Male,0,Yes,Yes,41,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Bank transfer,88.34527434210503,2346.4912897140466,Yes
CUST_000469,Female,0,Yes,Yes,69,Yes,No phone service,DSL,No internet service,Yes,No,No,No internet service,No internet service,Month-to-month,No,Credit card,78.79337330342645,217.5801344203578,No
CUST_000470,Male,0,No,No,13,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer,104.23567877183821,2523.4726308929644,Yes
CUST_000471,Female,1,Yes,No,58,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,48.45608397616026,514.2623433626029,No
